episode,step,time,dir_0,dir_1,dir_2,dir_3,phase,total_waiting,vehicle_count,avg_travel_time
133,38,190.0,3.0,4.0,0.0,1.0,0,8.0,36.0,55.68421052631579
133,39,195.0,3.0,8.0,2.0,1.0,0,14.0,35.0,58.01315789473684
134,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
134,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
134,2,10.0,0.0,0.0,0.0,0.0,1,0.0,1.0,9.0
134,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
134,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
134,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
134,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
134,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
134,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
134,9,45.0,0.0,0.0,0.0,0.0,1,0.0,14.0,15.285714285714286
134,10,50.0,0.0,0.0,0.0,1.0,1,1.0,16.0,18.1875
134,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
134,12,60.0,0.0,0.0,0.0,2.0,1,2.0,19.0,23.45
134,13,65.0,2.0,0.0,0.0,3.0,1,5.0,24.0,23.0
134,14,70.0,2.0,0.0,0.0,3.0,1,5.0,28.0,24.448275862068964
134,15,75.0,5.0,0.0,0.0,3.0,1,8.0,29.0,28.466666666666665
134,16,80.0,1.0,1.0,0.0,0.0,0,2.0,29.0,33.3
134,17,85.0,3.0,0.0,0.0,1.0,1,4.0,29.0,34.72727272727273
134,18,90.0,1.0,3.0,0.0,0.0,0,4.0,29.0,39.121212121212125
134,19,95.0,4.0,5.0,0.0,1.0,1,10.0,27.0,43.333333333333336
134,20,100.0,5.0,2.0,0.0,2.0,1,9.0,28.0,44.91428571428571
134,21,105.0,5.0,2.0,0.0,2.0,1,9.0,28.0,48.91428571428571
134,22,110.0,5.0,3.0,0.0,2.0,1,10.0,26.0,49.78378378378378
134,23,115.0,2.0,3.0,0.0,0.0,0,5.0,27.0,49.4
134,24,120.0,2.0,3.0,0.0,0.0,0,5.0,27.0,50.214285714285715
134,25,125.0,2.0,3.0,0.0,0.0,1,5.0,31.0,47.083333333333336
134,26,130.0,2.0,3.0,0.0,1.0,1,6.0,31.0,48.38
134,27,135.0,2.0,3.0,0.0,1.0,1,6.0,30.0,50.490196078431374
134,28,140.0,2.0,3.0,0.0,1.0,1,6.0,31.0,51.39622641509434
134,29,145.0,3.0,3.0,0.0,1.0,1,7.0,27.0,54.094339622641506
134,30,150.0,5.0,3.0,0.0,1.0,1,9.0,27.0,54.527272727272724
134,31,155.0,3.0,3.0,0.0,1.0,0,7.0,27.0,55.92857142857143
134,32,160.0,5.0,3.0,0.0,2.0,1,10.0,30.0,55.52542372881356
134,33,165.0,5.0,3.0,0.0,2.0,1,10.0,32.0,54.55555555555556
134,34,170.0,8.0,3.0,0.0,2.0,1,13.0,34.0,53.92537313432836
134,35,175.0,3.0,3.0,0.0,1.0,0,7.0,37.0,53.478873239436616
134,36,180.0,2.0,4.0,1.0,1.0,0,8.0,39.0,53.95945945945946
134,37,185.0,4.0,3.0,0.0,1.0,1,8.0,39.0,55.14473684210526
134,38,190.0,3.0,5.0,0.0,1.0,0,9.0,38.0,57.671052631578945
134,39,195.0,5.0,5.0,0.0,1.0,1,11.0,37.0,60.10526315789474
135,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
135,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
135,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
135,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
135,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
135,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
135,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
135,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
135,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
135,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
135,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
135,11,55.0,0.0,0.0,0.0,2.0,1,2.0,17.0,22.058823529411764
135,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.55
135,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.08
135,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.517241379310345
135,15,75.0,1.0,3.0,0.0,0.0,0,4.0,28.0,28.433333333333334
135,16,80.0,1.0,5.0,0.0,0.0,0,6.0,28.0,33.1
135,17,85.0,1.0,6.0,0.0,0.0,0,7.0,30.0,34.63636363636363
135,18,90.0,1.0,9.0,0.0,0.0,0,10.0,27.0,38.84848484848485
135,19,95.0,2.0,12.0,0.0,0.0,0,14.0,24.0,42.57575757575758
135,20,100.0,2.0,12.0,0.0,0.0,0,14.0,25.0,43.74285714285714
135,21,105.0,2.0,12.0,0.0,0.0,0,15.0,24.0,47.2
135,22,110.0,2.0,10.0,0.0,0.0,1,12.0,26.0,48.0
135,23,115.0,2.0,9.0,0.0,0.0,0,11.0,27.0,47.75
135,24,120.0,2.0,10.0,0.0,0.0,0,12.0,29.0,48.857142857142854
135,25,125.0,2.0,12.0,0.0,0.0,0,14.0,33.0,46.0625
135,26,130.0,2.0,9.0,0.0,0.0,1,11.0,33.0,47.58
135,27,135.0,2.0,7.0,0.0,0.0,1,9.0,35.0,50.07843137254902
135,28,140.0,2.0,4.0,0.0,0.0,1,6.0,35.0,51.39622641509434
135,29,145.0,2.0,4.0,0.0,0.0,0,6.0,34.0,54.62264150943396
135,30,150.0,3.0,3.0,0.0,0.0,1,6.0,36.0,55.836363636363636
135,31,155.0,5.0,3.0,0.0,2.0,1,10.0,36.0,58.017857142857146
135,32,160.0,8.0,3.0,0.0,2.0,1,13.0,37.0,58.152542372881356
135,33,165.0,8.0,3.0,0.0,2.0,1,13.0,37.0,57.46031746031746
135,34,170.0,9.0,3.0,0.0,2.0,1,14.0,39.0,57.02985074626866
135,35,175.0,5.0,4.0,0.0,1.0,0,10.0,42.0,56.74647887323944
135,36,180.0,2.0,5.0,1.0,1.0,0,9.0,43.0,57.4054054054054
135,37,185.0,4.0,4.0,0.0,1.0,1,9.0,43.0,58.75
135,38,190.0,3.0,6.0,0.0,1.0,0,10.0,42.0,61.53947368421053
135,39,195.0,6.0,5.0,0.0,1.0,1,12.0,40.0,64.19736842105263
136,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
136,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
136,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
136,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
136,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
136,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
136,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
136,7,35.0,0.0,0.0,0.0,0.0,0,0.0,10.0,9.9
136,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
136,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
136,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
136,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
136,12,60.0,0.0,0.0,0.0,1.0,1,1.0,19.0,23.45
136,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
136,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.448275862068964
136,15,75.0,1.0,0.0,0.0,0.0,1,1.0,28.0,28.366666666666667
136,16,80.0,1.0,4.0,0.0,0.0,0,5.0,27.0,33.0
136,17,85.0,1.0,5.0,0.0,0.0,0,6.0,28.0,34.24242424242424
136,18,90.0,1.0,4.0,0.0,0.0,1,5.0,27.0,38.45454545454545
136,19,95.0,3.0,5.0,0.0,1.0,1,9.0,24.0,42.24242424242424
136,20,100.0,2.0,4.0,0.0,0.0,0,6.0,26.0,43.48571428571429
136,21,105.0,2.0,8.0,0.0,0.0,0,10.0,24.0,47.0
136,22,110.0,2.0,10.0,0.0,0.0,0,12.0,25.0,47.67567567567568
136,23,115.0,2.0,10.0,0.0,0.0,0,12.0,26.0,47.325
136,24,120.0,2.0,6.0,0.0,0.0,1,8.0,28.0,48.285714285714285
136,25,125.0,2.0,3.0,0.0,0.0,1,5.0,31.0,45.395833333333336
136,26,130.0,2.0,5.0,0.0,0.0,0,7.0,30.0,46.72
136,27,135.0,2.0,3.0,0.0,0.0,1,5.0,31.0,48.84313725490196
136,28,140.0,2.0,5.0,0.0,0.0,0,7.0,33.0,49.9622641509434
136,29,145.0,2.0,8.0,0.0,0.0,0,10.0,32.0,52.9811320754717
136,30,150.0,2.0,10.0,0.0,0.0,0,12.0,32.0,53.945454545454545
136,31,155.0,3.0,8.0,0.0,1.0,1,12.0,31.0,55.732142857142854
136,32,160.0,5.0,5.0,0.0,1.0,1,11.0,33.0,55.6271186440678
136,33,165.0,2.0,5.0,0.0,1.0,0,8.0,33.0,54.77777777777778
136,34,170.0,4.0,6.0,0.0,1.0,1,11.0,36.0,54.298507462686565
136,35,175.0,5.0,3.0,0.0,1.0,1,9.0,39.0,54.014084507042256
136,36,180.0,2.0,6.0,0.0,1.0,0,9.0,40.0,54.5945945945946
136,37,185.0,2.0,7.0,0.0,1.0,1,10.0,41.0,55.88157894736842
136,38,190.0,5.0,5.0,0.0,1.0,1,11.0,40.0,58.53947368421053
136,39,195.0,5.0,5.0,0.0,1.0,1,11.0,38.0,61.078947368421055
137,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
137,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
137,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
137,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
137,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
137,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
137,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
137,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
137,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
137,9,45.0,0.0,0.0,0.0,0.0,1,0.0,14.0,15.285714285714286
137,10,50.0,0.0,0.0,0.0,1.0,1,1.0,16.0,18.1875
137,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
137,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.55
137,13,65.0,1.0,0.0,0.0,1.0,1,2.0,24.0,23.08
137,14,70.0,1.0,0.0,0.0,1.0,1,2.0,28.0,24.517241379310345
137,15,75.0,1.0,1.0,0.0,0.0,0,2.0,29.0,28.533333333333335
137,16,80.0,2.0,0.0,0.0,0.0,1,2.0,29.0,33.36666666666667
137,17,85.0,2.0,0.0,0.0,0.0,1,2.0,29.0,34.78787878787879
137,18,90.0,1.0,2.0,0.0,0.0,0,3.0,26.0,38.84848484848485
137,19,95.0,2.0,6.0,0.0,0.0,0,8.0,24.0,42.60606060606061
137,20,100.0,2.0,7.0,0.0,0.0,0,9.0,26.0,43.82857142857143
137,21,105.0,2.0,3.0,0.0,0.0,1,5.0,23.0,47.2
137,22,110.0,2.0,5.0,0.0,0.0,0,7.0,24.0,47.78378378378378
137,23,115.0,2.0,3.0,0.0,1.0,1,6.0,24.0,47.175
137,24,120.0,2.0,3.0,0.0,1.0,1,6.0,25.0,47.80952380952381
137,25,125.0,2.0,3.0,0.0,0.0,0,5.0,28.0,44.625
137,26,130.0,2.0,3.0,0.0,1.0,1,6.0,28.0,45.7
137,27,135.0,2.0,3.0,0.0,1.0,1,6.0,28.0,47.6078431372549
137,28,140.0,2.0,4.0,0.0,0.0,0,6.0,30.0,48.490566037735846
137,29,145.0,3.0,3.0,0.0,0.0,1,6.0,28.0,51.18867924528302
137,30,150.0,2.0,5.0,0.0,0.0,0,7.0,28.0,51.85454545454545
137,31,155.0,2.0,7.0,0.0,1.0,0,10.0,27.0,53.375
137,32,160.0,2.0,7.0,0.0,1.0,0,10.0,30.0,53.101694915254235
137,33,165.0,2.0,7.0,0.0,1.0,0,10.0,32.0,52.285714285714285
137,34,170.0,2.0,8.0,0.0,1.0,0,11.0,35.0,51.82089552238806
137,35,175.0,2.0,8.0,0.0,1.0,0,11.0,37.0,51.521126760563384
137,36,180.0,2.0,5.0,0.0,1.0,1,8.0,37.0,52.013513513513516
137,37,185.0,2.0,3.0,0.0,1.0,1,6.0,37.0,53.11842105263158
137,38,190.0,3.0,6.0,0.0,1.0,0,10.0,36.0,55.526315789473685
137,39,195.0,3.0,5.0,0.0,1.0,1,9.0,35.0,57.828947368421055
138,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
138,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
138,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
138,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
138,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
138,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
138,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
138,7,35.0,0.0,0.0,0.0,0.0,0,0.0,10.0,9.9
138,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
138,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
138,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
138,11,55.0,0.0,0.0,0.0,0.0,1,0.0,17.0,22.058823529411764
138,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
138,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
138,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.448275862068964
138,15,75.0,1.0,3.0,0.0,0.0,0,4.0,28.0,28.366666666666667
138,16,80.0,1.0,5.0,0.0,0.0,0,6.0,27.0,32.96666666666667
138,17,85.0,1.0,2.0,0.0,0.0,1,3.0,28.0,34.333333333333336
138,18,90.0,1.0,4.0,0.0,0.0,0,5.0,26.0,38.36363636363637
138,19,95.0,3.0,3.0,0.0,1.0,1,7.0,24.0,42.0
138,20,100.0,2.0,4.0,0.0,0.0,0,6.0,25.0,43.2
138,21,105.0,2.0,8.0,0.0,0.0,0,10.0,24.0,46.65714285714286
138,22,110.0,2.0,10.0,0.0,0.0,0,12.0,26.0,47.486486486486484
138,23,115.0,2.0,10.0,0.0,0.0,0,12.0,25.0,47.15
138,24,120.0,2.0,10.0,0.0,0.0,0,12.0,28.0,48.07142857142857
138,25,125.0,2.0,11.0,0.0,0.0,0,13.0,31.0,45.229166666666664
138,26,130.0,2.0,6.0,0.0,0.0,1,8.0,30.0,46.56
138,27,135.0,2.0,6.0,0.0,0.0,0,8.0,31.0,48.68627450980392
138,28,140.0,2.0,5.0,0.0,0.0,1,7.0,33.0,49.81132075471698
138,29,145.0,2.0,7.0,0.0,0.0,0,9.0,32.0,52.83018867924528
138,30,150.0,2.0,9.0,0.0,0.0,0,11.0,34.0,53.92727272727273
138,31,155.0,2.0,13.0,0.0,1.0,0,16.0,34.0,55.964285714285715
138,32,160.0,2.0,13.0,0.0,1.0,0,16.0,35.0,56.03389830508475
138,33,165.0,3.0,10.0,0.0,1.0,1,14.0,37.0,55.44444444444444
138,34,170.0,2.0,8.0,0.0,1.0,0,11.0,39.0,55.134328358208954
138,35,175.0,2.0,9.0,0.0,1.0,0,12.0,41.0,54.943661971830984
138,36,180.0,2.0,12.0,1.0,1.0,0,16.0,42.0,55.62162162162162
138,37,185.0,2.0,11.0,0.0,1.0,1,14.0,42.0,56.96052631578947
138,38,190.0,4.0,9.0,0.0,1.0,1,14.0,42.0,59.73684210526316
138,39,195.0,4.0,8.0,0.0,1.0,1,13.0,40.0,62.43421052631579
139,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
139,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
139,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
139,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
139,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
139,5,25.0,0.0,0.0,0.0,0.0,0,0.0,3.0,9.25
139,6,30.0,0.0,0.0,0.0,0.0,0,0.0,6.0,10.166666666666666
139,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
139,8,40.0,0.0,0.0,0.0,0.0,0,0.0,11.0,13.727272727272727
139,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
139,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
139,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
139,12,60.0,0.0,0.0,0.0,1.0,1,1.0,19.0,23.55
139,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.08
139,14,70.0,0.0,0.0,0.0,0.0,1,0.0,28.0,24.517241379310345
139,15,75.0,1.0,1.0,0.0,0.0,0,2.0,28.0,28.433333333333334
139,16,80.0,1.0,0.0,0.0,0.0,1,1.0,27.0,33.06666666666667
139,17,85.0,1.0,3.0,0.0,0.0,0,4.0,28.0,34.303030303030305
139,18,90.0,1.0,5.0,0.0,0.0,0,6.0,27.0,38.515151515151516
139,19,95.0,2.0,9.0,0.0,0.0,0,11.0,24.0,42.303030303030305
139,20,100.0,2.0,9.0,0.0,0.0,0,11.0,24.0,43.4
139,21,105.0,2.0,5.0,0.0,0.0,1,7.0,22.0,46.6
139,22,110.0,2.0,6.0,0.0,0.0,0,8.0,23.0,47.08108108108108
139,23,115.0,2.0,8.0,0.0,0.0,0,10.0,24.0,46.525
139,24,120.0,2.0,5.0,0.0,0.0,1,7.0,26.0,47.333333333333336
139,25,125.0,2.0,5.0,0.0,0.0,0,7.0,30.0,44.416666666666664
139,26,130.0,2.0,8.0,0.0,0.0,0,10.0,30.0,45.7
139,27,135.0,2.0,8.0,0.0,0.0,0,10.0,30.0,47.80392156862745
139,28,140.0,2.0,10.0,1.0,0.0,0,13.0,32.0,48.867924528301884
139,29,145.0,2.0,12.0,1.0,0.0,0,15.0,31.0,51.79245283018868
139,30,150.0,3.0,10.0,0.0,0.0,1,13.0,31.0,52.70909090909091
139,31,155.0,5.0,6.0,0.0,2.0,1,13.0,31.0,54.5
139,32,160.0,8.0,3.0,0.0,2.0,1,13.0,34.0,54.50847457627118
139,33,165.0,4.0,5.0,0.0,1.0,0,10.0,37.0,53.95238095238095
139,34,170.0,2.0,8.0,0.0,1.0,0,11.0,40.0,53.82089552238806
139,35,175.0,2.0,9.0,0.0,1.0,0,12.0,44.0,53.859154929577464
139,36,180.0,3.0,8.0,0.0,1.0,1,12.0,44.0,54.7027027027027
139,37,185.0,3.0,4.0,0.0,1.0,1,8.0,44.0,56.19736842105263
139,38,190.0,5.0,4.0,0.0,1.0,1,10.0,43.0,59.05263157894737
139,39,195.0,3.0,7.0,0.0,1.0,0,11.0,40.0,61.75
140,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
140,1,5.0,0.0,0.0,0.0,0.0,0,0.0,1.0,4.0
140,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
140,3,15.0,0.0,0.0,0.0,0.0,1,0.0,1.0,14.0
140,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
140,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
140,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
140,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
140,8,40.0,0.0,0.0,0.0,0.0,0,0.0,11.0,13.727272727272727
140,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
140,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
140,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
140,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
140,13,65.0,1.0,0.0,0.0,1.0,1,2.0,24.0,23.0
140,14,70.0,0.0,1.0,0.0,0.0,0,1.0,28.0,24.448275862068964
140,15,75.0,1.0,0.0,0.0,0.0,1,1.0,28.0,28.366666666666667
140,16,80.0,1.0,3.0,0.0,0.0,0,4.0,27.0,32.96666666666667
140,17,85.0,1.0,0.0,0.0,0.0,1,1.0,28.0,34.21212121212121
140,18,90.0,1.0,2.0,0.0,0.0,0,3.0,26.0,38.18181818181818
140,19,95.0,2.0,8.0,0.0,0.0,0,10.0,25.0,41.96969696969697
140,20,100.0,2.0,8.0,0.0,0.0,0,10.0,25.0,43.08571428571429
140,21,105.0,2.0,8.0,0.0,0.0,0,10.0,23.0,46.457142857142856
140,22,110.0,2.0,6.0,0.0,0.0,1,8.0,24.0,47.027027027027025
140,23,115.0,2.0,3.0,0.0,1.0,1,6.0,23.0,46.475
140,24,120.0,2.0,5.0,0.0,0.0,0,7.0,25.0,47.166666666666664
140,25,125.0,2.0,7.0,0.0,0.0,0,9.0,29.0,44.166666666666664
140,26,130.0,2.0,7.0,0.0,0.0,0,9.0,29.0,45.36
140,27,135.0,2.0,7.0,0.0,0.0,0,9.0,31.0,47.509803921568626
140,28,140.0,2.0,5.0,0.0,0.0,1,7.0,31.0,48.54716981132076
140,29,145.0,3.0,3.0,0.0,0.0,1,6.0,29.0,51.339622641509436
140,30,150.0,2.0,4.0,0.0,0.0,0,6.0,30.0,52.163636363636364
140,31,155.0,4.0,5.0,0.0,1.0,1,10.0,30.0,53.875
140,32,160.0,6.0,3.0,0.0,1.0,1,10.0,33.0,53.83050847457627
140,33,165.0,7.0,3.0,0.0,1.0,1,11.0,35.0,53.22222222222222
140,34,170.0,8.0,3.0,0.0,1.0,1,12.0,37.0,52.8955223880597
140,35,175.0,4.0,3.0,0.0,1.0,0,8.0,39.0,52.67605633802817
140,36,180.0,2.0,4.0,1.0,1.0,0,8.0,39.0,53.25675675675676
140,37,185.0,2.0,5.0,1.0,1.0,0,9.0,40.0,54.51315789473684
140,38,190.0,3.0,7.0,2.0,1.0,0,13.0,38.0,57.0921052631579
140,39,195.0,3.0,9.0,4.0,1.0,0,17.0,36.0,59.53947368421053
141,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
141,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
141,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
141,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
141,4,20.0,0.0,0.0,0.0,0.0,0,0.0,2.0,11.5
141,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
141,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
141,7,35.0,0.0,0.0,0.0,0.0,1,0.0,10.0,9.9
141,8,40.0,0.0,0.0,0.0,0.0,0,0.0,11.0,13.727272727272727
141,9,45.0,0.0,0.0,0.0,0.0,1,0.0,14.0,15.285714285714286
141,10,50.0,0.0,0.0,0.0,0.0,0,0.0,16.0,18.1875
141,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
141,12,60.0,0.0,0.0,0.0,1.0,1,1.0,19.0,23.45
141,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
141,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.448275862068964
141,15,75.0,1.0,3.0,0.0,0.0,0,4.0,28.0,28.433333333333334
141,16,80.0,1.0,2.0,0.0,0.0,1,3.0,27.0,33.03333333333333
141,17,85.0,1.0,1.0,0.0,0.0,0,2.0,28.0,34.27272727272727
141,18,90.0,1.0,2.0,0.0,0.0,1,3.0,27.0,38.484848484848484
141,19,95.0,2.0,7.0,0.0,0.0,0,9.0,24.0,42.27272727272727
141,20,100.0,2.0,9.0,0.0,0.0,0,11.0,25.0,43.457142857142856
141,21,105.0,2.0,5.0,0.0,0.0,1,7.0,24.0,46.91428571428571
141,22,110.0,2.0,3.0,0.0,0.0,1,5.0,24.0,47.5945945945946
141,23,115.0,2.0,4.0,0.0,0.0,0,6.0,25.0,47.125
141,24,120.0,2.0,3.0,0.0,0.0,1,5.0,27.0,47.976190476190474
141,25,125.0,2.0,5.0,0.0,0.0,0,7.0,30.0,45.0
141,26,130.0,2.0,6.0,0.0,0.0,0,8.0,30.0,46.26
141,27,135.0,2.0,3.0,0.0,0.0,1,5.0,30.0,48.35294117647059
141,28,140.0,2.0,5.0,0.0,0.0,0,7.0,30.0,49.264150943396224
141,29,145.0,3.0,3.0,0.0,0.0,1,6.0,29.0,52.0188679245283
141,30,150.0,5.0,3.0,0.0,0.0,1,8.0,29.0,52.74545454545454
141,31,155.0,3.0,4.0,0.0,1.0,0,8.0,29.0,54.357142857142854
141,32,160.0,4.0,3.0,0.0,1.0,1,8.0,32.0,54.20338983050848
141,33,165.0,3.0,5.0,0.0,1.0,0,9.0,32.0,53.36507936507937
141,34,170.0,4.0,3.0,0.0,1.0,1,8.0,36.0,52.91044776119403
141,35,175.0,6.0,3.0,0.0,1.0,1,10.0,38.0,52.61971830985915
141,36,180.0,2.0,4.0,0.0,1.0,0,7.0,39.0,53.17567567567568
141,37,185.0,3.0,4.0,0.0,1.0,1,8.0,38.0,54.3421052631579
141,38,190.0,3.0,4.0,0.0,1.0,0,8.0,38.0,56.86842105263158
141,39,195.0,4.0,8.0,2.0,1.0,0,15.0,36.0,59.276315789473685
142,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0
142,1,5.0,0.0,0.0,0.0,0.0,1,0.0,1.0,4.0
142,2,10.0,0.0,0.0,0.0,0.0,0,0.0,1.0,9.0
142,3,15.0,0.0,0.0,0.0,0.0,0,0.0,1.0,14.0
142,4,20.0,0.0,0.0,0.0,0.0,1,0.0,2.0,11.5
142,5,25.0,0.0,0.0,0.0,0.0,1,0.0,3.0,9.25
142,6,30.0,0.0,0.0,0.0,0.0,1,0.0,6.0,10.166666666666666
142,7,35.0,0.0,0.0,0.0,0.0,0,0.0,10.0,9.9
142,8,40.0,0.0,0.0,0.0,0.0,1,0.0,11.0,13.727272727272727
142,9,45.0,0.0,0.0,0.0,0.0,0,0.0,14.0,15.285714285714286
142,10,50.0,0.0,0.0,0.0,0.0,1,0.0,16.0,18.1875
142,11,55.0,0.0,0.0,0.0,0.0,0,0.0,17.0,22.058823529411764
142,12,60.0,0.0,0.0,0.0,0.0,0,0.0,19.0,23.45
142,13,65.0,0.0,1.0,0.0,0.0,0,1.0,24.0,23.0
142,14,70.0,0.0,2.0,0.0,0.0,0,2.0,28.0,24.448275862068964
142,15,75.0,1.0,0.0,0.0,0.0,1,1.0,28.0,28.366666666666667
142,16,80.0,2.0,1.0,0.0,0.0,1,3.0,27.0,33.0
142,17,85.0,1.0,4.0,0.0,0.0,0,5.0,28.0,34.24242424242424
142,18,90.0,1.0,3.0,0.0,0.0,1,4.0,26.0,38.21212121212121
142,19,95.0,3.0,3.0,0.0,1.0,1,7.0,24.0,41.84848484848485
142,20,100.0,4.0,2.0,0.0,2.0,1,8.0,26.0,43.114285714285714
